"id_arbol","direccion","tipo_vereda","lado_vereda","especie","tipo_tendido","distancia_entre_ar","distancia_al_muro","activo","lng","lat"
5263,Iglesia san juan bautista,Grande,Impar,Thevetia,Media Tensión (Con Protección),5.0,5.0,true,-58.8227936765860093,-27.4621168174740014
5265,Gdor. Miguel v. Gelabert  527,Chica,Par,Thevetia,Preensamblado,5.0,3.0,true,-58.8233098241800079,-27.4646150946819994
5266,Gdor. Miguel v. Gelabert 527,Chica,Par,Thevetia,Preensamblado,5.0,3.0,true,-58.8233041718590002,-27.4645570946140012
5267,Pampin y baibiene,Mediana,Par,Pata de Buey,Alta tensión (Sin Protección),4.0,2.0,true,-58.8218615280060035,-27.4631626867110015
5268,Gdor. Antonio B. Gallino y gdor. Jose M. Rolon,Chica,Par,Thevetia,Preensamblado,3.0,2.0,true,-58.8206931379179991,-27.4616699155909991
5269,Jose M. Rolon y antonio B. Gallino,Chica,Par,Thevetia,Preensamblado,3.0,2.0,true,-58.8205854581930012,-27.4615607074360035
5270,Carrillo esq. Rolon,Chica,Par,Pata de Buey,Preensamblado,3.0,2.0,true,-58.8205734201569896,-27.4618041201830003
5271,Estado de israel 2750,Chica,Par,Fresno,Alta tensión (Con Protección),3.0,2.0,true,-58.8165254094599987,-27.4731004597469983
5272,Lagraña 257,Chica,Impar,Ficus,Alta tensión (Con Protección),2.0,3.0,true,-58.8257995100480073,-27.460829557679002
5273,Fra j de la quintana 371,Chica,Impar,Ficus,Alta tensión (Con Protección),2.0,3.0,true,-58.8331111098299999,-27.4633406374450004
5274,Lamadrid 1533,Chica,Impar,Fresno,Alta tensión (Con Protección),4.0,2.0,true,-58.8329766960739988,-27.4822624546000007
5275,La pampa,Chica,Par,Fresno,Alta tensión (Con Protección),2.0,1.0,true,-58.8438587383710043,-27.4857179769530013
5276,Iv centenario esq. Av. Colon,Grande,Par,Sin identificar,Alta tensión (Con Protección),2.0,5.0,true,-58.8379446341810066,-27.4887390260259998
5277,Argentina y tulio mariño  casa 24 mz 220,Chica,Par,Fresno,Alta tensión (Con Protección),3.0,3.0,true,-58.8329451314689962,-27.5013344889189995
5278,Tampico 1633,Chica,Impar,Mora,Alta tensión (Con Protección),1.0,5.0,true,-58.8174742555220007,-27.4937247599279999
5279,Calle Ferreira 2049,Chica,Impar,Pata de Buey,Media Tensión (Con Protección),5.0,4.0,true,-58.8191155725279984,-27.4832015567569989
5280,J. Ferreyra 2049,Chica,Impar,Pata de Buey,Media Tensión (Con Protección),4.0,3.0,true,-58.8190457648650025,-27.4833185688630017
5281,Calle ferreira 2073,Chica,Impar,Pata de Buey,Media Tensión (Con Protección),5.0,3.0,true,-58.8190822007790004,-27.4833736243069993
5283,J. Ferreyra 2100,Chica,Par,Pata de Buey,Media Tensión (Con Protección),3.0,2.0,true,-58.8191716920790029,-27.4835394319969986
5284,Ferreira 2085,Chica,Impar,Acacia,Media Tensión (Con Protección),6.0,3.0,true,-58.8190939265479997,-27.4835640564870012
5285,J. Ferreyra 2100,Chica,Par,Thevetia,Alta tensión (Con Protección),3.0,2.0,true,-58.8191738214820035,-27.4835614721790016
5286,Ferreira 2085,Chica,Impar,Acacia,Media Tensión (Con Protección),6.0,3.0,true,-58.8191045562530093,-27.4836049829179991
5287,J. Ferreyra 2038,Chica,Par,Níspero,Alta tensión (Con Protección),3.0,2.0,true,-58.81917538495901,-27.4831264301310014
5288,Ferreira 2006 C.A.P.S. n8,Chica,Par,Pata de Buey (Nativa),Media Tensión (Con Protección),5.0,3.0,true,-58.8191589130729966,-27.4828216963489993
5290,Ferreira 2006 C.A.P.S. n8,Chica,Par,Pata de Buey,Media Tensión (Con Protección),5.0,3.0,true,-58.8191603493620008,-27.4828458490690046
5291,J. Ferreyra 2038,Chica,Par,Thevetia,Alta tensión (Con Protección),3.0,2.0,true,-58.8191744911439969,-27.4831433169459984
5292,Ferreira 2038,Chica,Par,Pata de Buey,Media Tensión (Con Protección),3.0,2.0,true,-58.8191751489639998,-27.4831688314349982
5293,Ferreira 2004,Chica,Par,Acacia,Alta tensión (Con Protección),5.0,3.0,true,-58.8191326198270019,-27.4826873502090017
5294,J. Ferreyra 2006,Chica,Impar,Pata de Buey,Alta tensión (Con Protección),3.0,2.0,true,-58.8191358724380038,-27.4827158046960029
5295,Ferreira 2070,Chica,Par,Pata de Buey,Alta tensión (Con Protección),5.0,2.0,true,-58.8191686532960034,-27.4834474380249993
5298,J. Ferreyra 2176,Chica,Par,Níspero,Media Tensión (Con Protección),4.0,2.0,true,-58.8192389938369971,-27.4842224657290011
5300,J. Ferreyra 2174,Chica,Par,Pata de Buey,Media Tensión (Con Protección),5.0,2.0,true,-58.8192267977750021,-27.4840197638050014
5301,Ferreyra 2189,Chica,Impar,Thevetia,Media Tensión (Con Protección),4.0,2.0,true,-58.8191963430689952,-27.4845675337079989
5302,J. Ferreyra 2174,Chica,Par,Pata de Buey,Media Tensión (Con Protección),5.0,2.0,true,-58.8192279552890014,-27.4840517432689992
5303,J. Ferreyra 2177,Chica,Impar,Acacia,Preensamblado,3.0,2.0,true,-58.8191457955719983,-27.4843591023380007
5304,Ferreyra 2177,Chica,Impar,Thevetia,Media Tensión (Con Protección),4.0,2.0,true,-58.8191705150030018,-27.4844576589839988
5306,Quinquela Martin esquina Olivo,Chica,Par,Ceibo,Alta tensión (Con Protección),10.0,1.0,true,-58.7930929574320018,-27.4739567588049987
5307,Chubut 1967,Chica,Impar,Sin identificar,Preensamblado,10.0,2.0,true,-58.8280344432670006,-27.4897538564509993
5308,Mexico 972,Grande,Par,Chivato,Ninguno,10.0,20.0,true,-58.8146542612790029,-27.4702683110729993
5309,"1536 vivi. Moblok 37",Grande,Impar,Mango,Ninguno,2.0,1.0,true,-58.828339962247,-27.4953058976360047
5310,General paz 50,Chica,Par,Chivato,Ninguno,10.0,1.0,true,-58.8531947077839988,-27.4761140481320005
5311,Necochea 643,Chica,Impar,Ficus,Ninguno,1.0,2.0,true,-58.8442669815789969,-27.4784179538429996
5312,Necochea 732,Chica,Par,Mora,Preensamblado,1.0,2.0,true,-58.8430743701499992,-27.4786488535840014
5313,Los charruas esq. garzabal,Mediana,Par,Fresno,Ninguno,5.0,2.0,true,-58.8315014452509999,-27.5069206578499994
5314,Pasaje Florida mzF1 casa12,Chica,Impar,Paraíso,Media Tensión (Sin Protección),1.0,1.0,true,-58.8511558543300026,-27.4819406752029991
5315,Monte de oca y Viamonte,Chica,Impar,Mora,Ninguno,10.0,1.0,true,-58.8551809824470098,-27.4879822698679988
5316,Chile 2145,Chica,Impar,Mora,Preensamblado,1.0,1.0,true,-58.8187007556409966,-27.4843108327979984
5317,Ernesto meabe 7301,Chica,Impar,Palmera,Preensamblado,4.0,2.0,true,-58.7642472343850031,-27.4843380694849984
5318,Ex via y Paula Albarracin,Chica,Par,Pata de Buey,Preensamblado,10.0,2.0,true,-58.8198176872719998,-27.4890919510739984
5319,Paraguay 1313,Grande,Impar,Ficus auriculata,Alta tensión (Con Protección),5.0,2.0,true,-58.8269116130899974,-27.4732204329239984
5320,España 798,Chica,Par,Palmera,Preensamblado,2.0,2.0,true,-58.8292996689120002,-27.4666810695439985
5321,San juan 1337,Grande,Impar,Sin identificar,Preensamblado,5.0,2.0,true,-58.8371552441999981,-27.4726134569310005
5322,Larrea 3078,Chica,Par,Palo Borracho,Alta tensión (Con Protección),20.0,3.0,true,-58.8154174041790014,-27.4883231403560018
5323,Psaje ibarra 1567,Chica,Impar,Acacia,Alta tensión (Con Protección),3.0,3.0,true,-58.8182645909160016,-27.4926242005399999
5325,Argentina y Tulio Mariño,Chica,Par,Fresno,Ninguno,2.0,1.0,true,-58.832744762045003,-27.5014126774680001
5326,Atienza mb 23,Plazoleta,Impar,Chivato,Alta tensión (Con Protección),2.0,3.0,true,-58.8486451743849912,-27.4735381363520013
5327,Sebastian Gaboto 2920,Mediana,Par,Fresno,Preensamblado,5.0,2.0,true,-58.8414696001279935,-27.4903057181770016
5328,Pago largó 1219,Chica,Impar,Fresno,Preensamblado,5.0,3.0,true,-58.8482007070910029,-27.4703322844250017
5333,Resoagli 1677,Chica,Impar,Fresno,Ninguno,3.0,5.0,true,-58.8046695306640075,-27.4814733823030011
5334,Pje Cabrera 1598,Chica,Impar,Fresno,Preensamblado,5.0,2.0,true,-58.7404046658620018,-27.4919970311269992
5335,Emilio josé noya 3601,Chica,Impar,Acacia,Preensamblado,4.0,3.0,true,-58.8125373946850019,-27.526041746284001
5336,Castellan esq. Noya,Mediana,Impar,Palmera,Preensamblado,5.0,3.0,true,-58.8122367944179985,-27.5258419244229984
5337,Emilio noya y catellán,Chica,Impar,Palmera,Preensamblado,5.0,3.0,true,-58.8122099716860092,-27.5257889553360009
5338,Emilio noya y castellán 3601,Chica,Impar,Palmera,Preensamblado,10.0,3.0,true,-58.812241787603007,-27.5257889606679989
5339,Emilio noya esq. Castellan,Mediana,Impar,Palmera,Preensamblado,5.0,2.0,true,-58.812391869927005,-27.525714693514999
5340,Madariaga y av. Juan bautista alberdi,Chica,Par,Acacia,Preensamblado,5.0,3.0,true,-58.8451918449950071,-27.4820119221429984
5341,Madariaga casi Alberdi,Chica,Par,Thevetia,Preensamblado,5.0,2.0,true,-58.8449873600280071,-27.4820171955419994
5342,Madariaga 580,Chica,Par,Acacia,Preensamblado,5.0,3.0,true,-58.8457036941019993,-27.4818288506980011
5343,Madariaga 502,Chica,Par,Acacia,Preensamblado,5.0,3.0,true,-58.8463158878079966,-27.4818354838449999
5344,Madariaga esq. Niveyro,Chica,Par,Pata de Buey (Nativa),Ninguno,5.0,2.0,true,-58.8464302610880026,-27.4817960340969982
5345,Madariaga 480,Chica,Par,Paraíso,Preensamblado,10.0,3.0,true,-58.8466903483380079,-27.4817473215519996
5346,Madariaga 487,Chica,Impar,Pata de Buey,Preensamblado,20.0,3.0,true,-58.8466774509030088,-27.4816796861219999
5348,P. Niveiro 2181,Chica,Par,Acacia,Preensamblado,7.0,5.0,true,-58.8464711821980018,-27.4815708178729992
5349,Entre rio 2139,Chica,Impar,Thevetia,Preensamblado,6.0,2.0,true,-58.8465187256089948,-27.4811894488590021
5350,P. Niveiro 2130,Chica,Par,Acacia,Preensamblado,10.0,3.0,true,-58.8465064837440011,-27.4813172220930042
5351,Entre rio 2139,Chica,Impar,Thevetia,Preensamblado,6.0,2.0,true,-58.8465187256089948,-27.4811894488590021
5352,P. Niveiro 508,Chica,Par,Acacia,Preensamblado,6.0,3.0,true,-58.8463984235729995,-27.4808432949970012
5353,Lamadrid 508,Chica,Par,Níspero,Preensamblado,5.0,2.0,true,-58.8463844113510035,-27.4806957217990018
5354,Lamadrid 508,Chica,Par,Paraíso,Preensamblado,8.0,3.0,true,-58.8463140067560033,-27.4805948359480006
5355,Lamadrid  514,Chica,Par,Thevetia,Preensamblado,7.0,2.0,true,-58.8462119257530034,-27.4806048867420039
5356,P. Niveiro 491,Chica,Impar,Acacia,Preensamblado,10.0,3.0,true,-58.8466059310409975,-27.4804536011839993
5357,Lamadrid 481,Chica,Impar,Thevetia,Preensamblado,5.0,3.0,true,-58.8460506048990055,-27.4806394563380003
5358,Lamadrid 451,Chica,Impar,Acacia,Preensamblado,7.0,4.0,true,-58.8472916353490092,-27.4803981069119985
5359,Lamadrd,Chica,Impar,Pata de Buey,Preensamblado,5.0,2.0,true,-58.8469638406360005,-27.480551646007001
5360,Lamadrid 420,Chica,Par,Níspero,Preensamblado,12.0,3.0,true,-58.847297411767002,-27.4804732145070005
5361,Las heras 538,Chica,Par,Acacia,Preensamblado,8.0,2.0,true,-58.8458412279980081,-27.4794099717190008
5362,Las heras 520,Chica,Par,Acacia,Preensamblado,10.0,3.0,true,-58.8460688831619976,-27.4794511710599991
5363,Las heras 487,Chica,Impar,Acacia,Preensamblado,7.0,4.0,true,-58.8463673358610038,-27.4792864572740001
5364,Las heras 455,Chica,Impar,Thevetia,Preensamblado,5.0,2.0,true,-58.8467494448460045,-27.4792875337529985
5365,Las heras 405,Chica,Impar,Acacia,Preensamblado,10.0,3.0,true,-58.8474162639710059,-27.4792112003460005
5366,Las heras 405,Chica,Impar,Acacia,Preensamblado,7.0,3.0,true,-58.8474733536449932,-27.4792086946730016
5367,Las heras 410,Chica,Par,Thevetia,Preensamblado,5.0,2.0,true,-58.8473004865380034,-27.4793083079600002
5368,Las heras,Chica,Impar,Acacia,Preensamblado,10.0,3.0,true,-58.8477451147279922,-27.4791650287249993
5369,Las heras,Chica,Impar,Acacia,Preensamblado,7.0,3.0,true,-58.8478669495340014,-27.4791570916369992
5370,Las heras 398,Chica,Par,Thevetia,Preensamblado,6.0,2.0,true,-58.8477065406260067,-27.4793132650090008
5371,Las heras,Chica,Impar,Pata de Buey (Nativa),Preensamblado,5.0,3.0,true,-58.8479799986910024,-27.4791493018419999
5373,De la vega 2015,Chica,Impar,Pata de Buey,Preensamblado,6.0,2.0,true,-58.8475502422139911,-27.4796235139579998
5377,Caracas 4670,Mediana,Par,Ficus,Media Tensión (Con Protección),10.0,2.0,true,-58.7938364263600093,-27.4746531948650023
5331,Rafaela entre crespo y bonastre,Mediana,Par,Ficus auriculata,Preensamblado,5.0,3.0,true,-58.83001593147101,-27.4966938572650008
5378,Tucuman 1583,Grande,Impar,Chivato,Preensamblado,5.0,2.0,true,-58.8422565833109985,-27.4745946385420012
5380,Jorge banchetrit 100 viviendas manzanaA casa4,Chica,Par,Mango,Preensamblado,5.0,1.0,true,-58.8296021413920016,-27.505437700521
5381,San lorezo 384,Mediana,Par,Pata de Buey,Preensamblado,3.0,3.0,true,-58.8309810119340071,-27.462529088798
5382,Rivadavia 1620,Chica,Par,Ficus auriculata,Preensamblado,3.0,1.0,true,-58.8307650669780031,-27.4750353002970016
5383,Los tehuelches 2474,Chica,Par,Ambaí,Ninguno,20.0,2.0,true,-58.817667181951002,-27.4986852826020005
4439,Avenida costanera entre necochea y general paz,Grande,Impar,Aguaribay,Alta tensión (Con Protección),11.0,0.0,true,-58.8554473671330101,-27.4770830167140048
5094,costanera,Chica,Impar,Palmera,Alta tensión (Con Protección),3.0,3.0,true,-58.8551259580530086,-27.4781645506309999
5227,Av. Costanera Juan Pablo II entre La madrid y Las Heras,Grande,Par,Palo Borracho,Subterraneo,5.0,0.0,true,-58.8546681014549975,-27.4785916453259986
5384,Lorenzo Toledo y Carmelo Fernandez,Chica,Par,Acacia,Alta tensión (Sin Protección),5.0,3.0,true,-58.777505963622005,-27.5174237058919999
5385,Carmelo Fernandez y Toledo Lorenzo,Chica,Par,Acacia,Alta tensión (Sin Protección),5.0,3.0,true,-58.7772786757049985,-27.5176667502739996
5386,Carmen Fernandez y Toledo Lorenzo,Chica,Par,Acacia,Alta tensión (Sin Protección),5.0,3.0,true,-58.7773792291570061,-27.5178290791570035
5388,Carmen Fernandez y Toledo Lorenzo,Chica,Par,Acacia,Alta tensión (Sin Protección),5.0,3.0,true,-58.777424230876008,-27.5179104329430011
5390,Carmen Fernandez y Toledo Lorenzo,Chica,Par,Acacia,Alta tensión (Sin Protección),5.0,3.0,true,-58.7775137855040057,-27.5180177281040024
5391,Plaza de las 500 viv,Plaza,Par,Thevetia,Media Tensión (Con Protección),5.0,2.0,true,-58.7776439149220025,-27.5182624032110006
5393,Carmen Fernandez y Toledo Lorenzo,Chica,Par,Acacia,Alta tensión (Sin Protección),5.0,3.0,true,-58.7776170062070022,-27.5179580579580012
5402,Plaza 500 viv del pirayui ( toledo),Plaza,Par,Thevetia,Alta tensión (Sin Protección),5.0,2.0,true,-58.7769500017300004,-27.5176871479159999
5403,Toledo lorenzo y serradori,Chica,Par,Acacia,Alta tensión (Sin Protección),5.0,3.0,true,-58.7770672787370074,-27.5176395923739996
5404,Toledo lorenzo y serradori c15,Chica,Impar,Níspero,Preensamblado,4.0,3.0,true,-58.7771106890869959,-27.5175358034979993
5406,Lorenzo toledo y Jose Ferrau,Chica,Par,Acacia,Media Tensión (Con Protección),5.0,3.0,true,-58.777838741076998,-27.5175140453809988
5408,Jose ferrau y Toledo Lorenzo,Chica,Par,Acacia,Media Tensión (Con Protección),5.0,3.0,true,-58.7779672247910057,-27.5177877024659985
5410,Ferreira y garcia,Chica,Par,Pata de Buey,Preensamblado,5.0,2.0,true,-58.7741783572600056,-27.5146649741690013
5411,Ferreyra y Garcia,Plaza,Impar,Pata de Buey,Preensamblado,5.0,3.0,true,-58.7744329028530004,-27.5148727664829984
5412,Ferreyra y garcia,Plaza,Impar,Pata de Buey,Preensamblado,5.0,2.0,true,-58.7744573850069969,-27.5149750567850013
5415,Garcia y ferreyra,Plaza,Par,Acacia,Preensamblado,5.0,3.0,true,-58.7746685464460015,-27.5147004228340002
5416,Ferreyra y serradori,Plaza,Par,Thevetia,Alta tensión (Con Protección),5.0,2.0,true,-58.7747360269929899,-27.5146392926229986
5418,Calle 753,Plaza,Impar,Thevetia,Preensamblado,5.0,2.0,true,-58.7836014810480023,-27.5145871162479985
5420,Calle 753 ( plaza),Plaza,Par,Thevetia,Preensamblado,5.0,2.0,true,-58.7831904994190069,-27.5139519099930006
5426,Cancha 50 viv. Pirayui,Chica,Impar,Thevetia,Media Tensión (Con Protección),7.0,2.0,true,-58.7837670471020104,-27.5126740300450017
5427,Cancha 50 viv.,Plaza,Impar,Thevetia,Media Tensión (Con Protección),7.0,2.0,true,-58.7838454383720048,-27.5128191892970015
5428,Plaza 50 viv.,Plaza,Impar,Thevetia,Media Tensión (Con Protección),7.0,2.0,true,-58.7836691464730023,-27.5125151843069986
5429,Bolivia 2162,Chica,Par,Fresno,Preensamblado,5.0,1.0,true,-58.8180371871619982,-27.4844340173330011
5430,Santa Rosa 1902,Mediana,Par,Ficus,Media Tensión (Con Protección),5.0,3.0,true,-58.8204481496469995,-27.4817031645219991
5431,"151 viv. Secror 7 casa 11",Chica,Impar,Ficus,Alta tensión (Con Protección),7.0,1.0,true,-58.7868141447040102,-27.4926270703330005
5432,Alfredo ferreyra 1950,Chica,Par,Fresno,Media Tensión (Con Protección),5.0,2.0,true,-58.8204481496469995,-27.4817031645219991
5435,Cuba y Trenton,Mediana,Par,Ficus,Preensamblado,4.0,1.0,true,-58.7777829462199932,-27.5065464489250004
5436,Canasa 2885,Grande,Impar,Fresno,Ninguno,3.0,5.0,true,-58.8222561065360097,-27.4867330519580015
5437,Calle 510 mz 7casa 23,Chica,Impar,Fresno,Preensamblado,3.0,3.0,true,-58.7894529739930078,-27.5203724584449994
5438,"510 mz 7 casa 26",Chica,Par,Fresno,Preensamblado,5.0,3.0,true,-58.7894978324279904,-27.5203731181040006
5439,"510 mz 7 casa  25",Chica,Impar,Acacia,Preensamblado,4.0,5.0,true,-58.7897830475309959,-27.5204166508669985
5440,Alfredo Lanari mz 62 casa 19 viv 387,Mediana,Impar,Pata de Buey,Ninguno,5.0,3.0,true,-58.7916997131559995,-27.5215866403120017
5441,Roberto Giusti,Chica,Impar,Fresno,Preensamblado,5.0,3.0,true,-58.7902904274500031,-27.5192720072559993
5442,Pje. Virgen maria auxiliadora 76,Chica,Par,Chivato,Preensamblado,5.0,1.0,true,-58.8500845725000019,-27.4694668840240048
5443,Vargas Gomez  2175,Chica,Impar,Fresno,Preensamblado,2.0,5.0,true,-58.8347806061490033,-27.483011496065
5444,Los tilos 925,Chica,Impar,Ligustro,Preensamblado,4.0,2.0,true,-58.8009901419019982,-27.4727588554609987
5445,General Paz 1378,Chica,Par,Ficus,Preensamblado,10.0,2.0,true,-58.834454860276999,-27.4785878689500009
5446,Las  de abril  1198,Chica,Par,Chivato,Alta tensión (Con Protección),4.0,3.0,true,-58.836781618513001,-27.4758267977090007
5447,Piragini Niveiro 1870,Chica,Par,Chivato,Preensamblado,5.0,2.0,true,-58.8459191888870095,-27.4777464308549995
5448,Sebastian Gaboto 3191,Chica,Impar,Fresno,Preensamblado,5.0,2.0,true,-58.841759048519009,-27.4929583444740011
5449,Alte brown 4117,Grande,Impar,Ficus auriculata,Preensamblado,5.0,2.0,true,-58.8500845725000019,-27.4694668840240048
5451,Guayanas  4098,Grande,Par,Fresno,Preensamblado,1.0,2.0,true,-58.8022258635269992,-27.4889428486650012
5452,Las piedras esq. Guayanas,Grande,Par,Fresno,Preensamblado,1.0,2.0,true,-58.8023820692970105,-27.4888937605729993
5453,"226 viv. Sec A C. 223",Grande,Par,Chivato,Ninguno,3.0,5.0,true,-58.8005376750420012,-27.4900832651179989
5454,Milan 2650,Chica,Par,Fresno,Preensamblado,5.0,2.0,true,-58.7858261240830089,-27.4952610970460007
5456,"11viv. Sec c C. 52",Chica,Par,Fresno,Preensamblado,3.0,2.0,true,-58.8323980519859973,-27.5051158090750008
5458,Puerto Corrientes,Plazoleta,Par,Tulipanero,Ninguno,2.0,1.0,true,-58.8359079508630103,-27.4611917278430013
5459,Puerto corrientes,Plazoleta,Par,Chivato,Ninguno,3.0,1.0,true,-58.8365352942089999,-27.4614189875599983
5460,Ruta Nacional N° 12 - Bartolome Mitre,Chica,Impar,Palo Borracho,Preensamblado,5.0,2.0,true,-58.7547551511980046,-27.4519042184690001
5461,Atienza esq. Guardiamarina,Mediana,Impar,Chivato,Media Tensión (Con Protección),5.0,2.0,true,-58.8489340061820059,-27.4727351899230001
5462,Ushuaia  1603,Plaza,Par,Chivato,Preensamblado,5.0,10.0,true,-58.8325208619449924,-27.4885102985640017
5463,Calle N°561 PJE. CABRERA 1598,Chica,Par,Fresno,Media Tensión (Sin Protección),5.0,2.0,true,-58.7402206543110026,-27.4920950064489986
5464,Calle N°561 PJE. CABRERA 1598,Chica,Par,Fresno,Media Tensión (Sin Protección),5.0,2.0,true,-58.7402901780800093,-27.4923374627310011
5465,Calle N°561 PJE. CABRERA 1598,Chica,Par,Fresno,Media Tensión (Sin Protección),5.0,2.0,true,-58.7402018958520031,-27.4919042970190013
5466,Senador Mancini y Arturo illia,Chica,Par,Paraíso,Preensamblado,10.0,2.0,true,-58.7773738753160018,-27.4832837166949986
5468,Mercedes Cremonte Mz. A C.1,Chica,Impar,Coquito de San Juan,Preensamblado,5.0,2.0,true,-58.7782451084399966,-27.4812851816020007
5469,Pirovano 1835,Mediana,Impar,Fresno,Preensamblado,10.0,1.0,true,-58.8054694578540023,-27.4827981360889986
5470,Ramos mejia esq. Tupac amaruc,Plaza,Par,Fresno,Ninguno,2.0,10.0,true,-58.7923084605469981,-27.5005931478549996
5471,Rwmos mejia esq. Tupac amaruc,Plaza,Par,Fresno,Ninguno,3.0,10.0,true,-58.7920546141840035,-27.5005107324830007
5472,Saanchez bustamante esq. Tupac amaruc,Plaza,Par,Fresno,Ninguno,3.0,10.0,true,-58.7924054750140002,-27.5006730976160014
5473,Ramos mejia y tupac amaruc,Plaza,Par,Fresno,Ninguno,3.0,20.0,true,-58.7925088835050005,-27.5008242779170011
5474,Plaza barrio nuevo,Plaza,Par,Tipa,Ninguno,5.0,20.0,true,-58.7925977275650098,-27.5010233308479997
5475,Monoblok  19 barrio malvinas argentinas,Plazoleta,Impar,Ficus,Ninguno,30.0,10.0,true,-58.8259870470520099,-27.4958579455260015
5476,"368 viv. Mz. G casa 162",Plazoleta,Par,Fresno,Preensamblado,10.0,3.0,true,-58.829358464037,-27.4966516385849999
5477,Pje Belen mz S casa 21,Chica,Impar,Mango,Media Tensión (Sin Protección),3.0,2.0,true,-58.8259870470520099,-27.4958579455260015
5478,Sabchez bustamante 2100,Grande,Par,Sin identificar,Preensamblado,7.0,1.0,true,-58.7885441474680093,-27.4882016842880006
5479,Sanchez bustamante 2100,Grande,Par,Sin identificar,Preensamblado,7.0,1.0,true,-58.7893758637059989,-27.4882380802370001
5480,Alcaraz  2300,Chica,Impar,Fresno,Media Tensión (Con Protección),5.0,1.0,true,-58.8223131066290037,-27.4829392433980004
5485,Plaza del cementeri,Plaza,Impar,Pata de Buey,Subterraneo,5.0,3.0,true,-58.8520817759580055,-27.4878166598690008
5486,Plaza del cementerio,Plaza,Impar,Pata de Buey,Subterraneo,5.0,6.0,true,-58.8521306745650037,-27.487885047526003
5488,"Alberdi, plaza enfrente de la iglesias del carmen",Plaza,Impar,Pata de Buey,Subterraneo,6.0,3.0,true,-58.8521968463389982,-27.4884039212350011
5489,Plaza del cementerio,Plaza,Impar,Pata de Buey,Subterraneo,5.0,6.0,true,-58.8520544078209937,-27.4879178119190044
5482,Alberdi 2900,Chica,Par,Palito dulce,Subterraneo,5.0,4.0,true,-58.8519006301439944,-27.4877369753229992
5455,"215 viv. Mz G C. 121",Grande,Par,Ficus auriculata,Preensamblado,2.0,2.0,true,-58.8331955352129938,-27.5021600634890007
5490,Plaza del cementerii,Plaza,Impar,Thevetia,Subterraneo,5.0,6.0,true,-58.8521652471670009,-27.4879630009969986
5491,"Alberdi, plaza enfrente de la iglesia del carmen",Plaza,Impar,Thevetia,Subterraneo,5.0,3.0,true,-58.8522081189340014,-27.4882582302909988
5492,Plaza del cementerio,Plaza,Impar,Pata de Buey,Subterraneo,5.0,6.0,true,-58.8521756009480015,-27.4880370513329986
5494,Plaza enfrente de la iglesia del carmen,Plaza,Impar,Pata de Buey,Subterraneo,6.0,4.0,true,-58.8522527209499984,-27.4883033090680016
5495,Plaza del cementerio,Plaza,Impar,Pata de Buey,Preensamblado,7.0,9.0,true,-58.8521892559350093,-27.4880822322210001
5496,Plaza enfrente de la iglesia del carmen,Plaza,Impar,Pata de Buey,Subterraneo,5.0,3.0,true,-58.8520955144500064,-27.4880044648699986
5502,Plaza padre pablo,Plaza,Impar,Pata de Buey,Subterraneo,5.0,3.0,true,-58.8517937640539941,-27.4884425055560015
5506,Plaza padre pablo,Plaza,Impar,Pata de Buey,Subterraneo,5.0,8.0,true,-58.8518571024950106,-27.4883616022700039
5507,Plaza padre pablo,Plaza,Impar,Pata de Buey,Subterraneo,4.0,3.0,true,-58.851920307930996,-27.4881864562320004
5508,Plaza padre pablo,Plaza,Impar,Paraíso,Subterraneo,4.0,4.0,true,-58.8519177947090029,-27.4881820216000001
5509,Plaza padre pablo,Plaza,Impar,Thevetia,Subterraneo,5.0,3.0,true,-58.8518757428410026,-27.4880645340109986
5510,Plaza padre pablo,Chica,Impar,Acacia,Subterraneo,4.0,6.0,true,-58.8519238843770083,-27.4880392840629995
5516,Necochea 510,Chica,Par,Thevetia,Preensamblado,3.0,3.0,true,-58.8460632233040073,-27.4783892096240052
5517,Necochea 510,Chica,Par,Thevetia,Preensamblado,5.0,2.0,true,-58.8460423452839976,-27.4783464310490047
5518,Necochea 510,Chica,Par,Thevetia,Preensamblado,4.0,3.0,true,-58.8460606167340003,-27.4783276504480014
5519,Madariaga 1140,Chica,Par,Pata de Buey,Media Tensión (Con Protección),8.0,3.0,true,-58.8383718841839993,-27.4828981436659987
5521,Heroes 2260,Chica,Par,Pata de Buey,Media Tensión (Con Protección),4.0,2.0,true,-58.8401326602459918,-27.4832497839089989
5522,Heroes civiles 2260,Chica,Par,Thevetia,Preensamblado,4.0,2.0,true,-58.840150100742008,-27.4833657203180017
5524,Gdor. Goitia 2421,Mediana,Impar,Tipa,Preensamblado,5.0,3.0,true,-58.822600725967007,-27.4835873431539994
5525,Necoche 499,Chica,Par,Chivato,Preensamblado,10.0,3.0,true,-58.846124751012006,-27.4783214918649996
5527,Heroes de civiles 2315,Mediana,Impar,Mango,Media Tensión (Sin Protección),5.0,1.0,true,-58.8401928307299897,-27.4840403017779984
5528,Av. Del IV Centenario 2485,Mediana,Impar,Sin identificar,Media Tensión (Sin Protección),5.0,3.0,true,-58.8381386786860006,-27.4867812261209998
5529,"140 viv. Mz E casa 16",Chica,Impar,Palta,Media Tensión (Con Protección),1.0,1.0,true,-58.8143378283289948,-27.4907581581990001
5531,Gascon esq. Palermo,Grande,Impar,Fresno,Preensamblado,3.0,2.0,true,-58.7982114735929926,-27.4958955086560017
